sector,occupation,nos_code,zqf_level,category,nos_item_code,esco_skill_type,raw_text
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS1,skill/competence,Determine and report to the supervisor whether the working space is safe for operating
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS2,skill/competence,Plan and organise emergency meetings and exercises with internal/external emergency stakeholders
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS3,skill/competence,Plan and organise maintenance schedules for fire equipment
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS4,skill/competence,Carry out material requirement plans
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS5,skill/competence,Plan and organise manpower requirements
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS6,skill/competence,Plan for process monitoring and control
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS7,skill/competence,Plan for equipment and media life cycle
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS8,skill/competence,Manage relationships with customers with intent to satisfying their project requirements
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS9,skill/competence,Resolve any conflicts within the team
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS10,skill/competence,Analyse and convey to the supervisor and carry out remedial action
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS11,skill/competence,Identify and deal with or report violation of any safety norms which may lead to accidents. 8 | P age NOS.FF.01 First Edition
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS1,skill/competence,Determine and report to the supervisor whether to respond or not to the emergency call
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS2,skill/competence,Make correct decisions in a timely manner whilst considering safety implications
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS3,skill/competence,Effectively use decision-making methodology to handle emergencies
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS4,skill/competence,Plan and organise emergency meetings and exercises with internal/external emergency stake holders
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS5,skill/competence,Plan and organise maintenance schedules for fire equipment
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS6,skill/competence,Carry out material requirement plans
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS7,skill/competence,Plan and organise manpower requirements
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS8,skill/competence,Plan for process monitoring and control
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS9,skill/competence,Plan for equipment and media life cycle
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS10,skill/competence,Manage relationships with customers with intent to satisfying their project requirements
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS11,skill/competence,Resolve any conflicts within the team
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS12,skill/competence,Effectively use problem-solving methodology to handle issues
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS13,skill/competence,Analyse and convey to the supervisor and carry out remedial action
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS14,skill/competence,Identify and deal with or report violation of any safety norms which may lead to accidents. 13 | P age NOS.FF.01 First Edition
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS1,skill/competence,Determine and report to the superior whether to respond or not to the emergency call
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS2,skill/competence,Make correct decisions in a timely manner whilst considering safety implications
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS3,skill/competence,Use decision-making methodology to handle emergencies
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS4,skill/competence,Plan and organise emergency meetings and exercises with internal/external emergency stakeholders
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS5,skill/competence,Plan and organise maintenance schedules for fire equipment
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS6,skill/competence,Carry out material requirement plans
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS7,skill/competence,Plan and organise manpower requirements
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS8,skill/competence,Plan for process monitoring and control
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS9,skill/competence,Plan for equipment and media life cycle
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS10,skill/competence,Manage relationships with customers with intent to satisfying their project requirements
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS11,skill/competence,Resolve any conflicts within the team
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS12,skill/competence,Effectively use problem-solving methodology to handle issues
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS13,skill/competence,Analyse and convey to the supervisor and carry out remedial action
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS14,skill/competence,Identify and deal with or report violation of any safety norms which may lead to accidents. 16 | P age NOS.FF.01 First Edition
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS1,skill/competence,Determine and report to the supervisor whether to respond or not to the emergency call
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS2,skill/competence,Make correct decisions in a timely manner whilst considering safety implications
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS3,skill/competence,Effectively use decision-making methodology to handle emergencies
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS4,skill/competence,Plan and organise emergency meetings and exercises with internal/external emergency stakeholders
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS5,skill/competence,Plan and organise maintenance schedules for fire equipment
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS6,skill/competence,Carry out material requirement plans
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS7,skill/competence,Plan and organise manpower requirements
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS8,skill/competence,Plan for process monitoring and control
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS9,skill/competence,Plan for equipment and media life cycle. 19 | P age NOS.FF.01 First Edition
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS10,skill/competence,Manage relationships with customers with intent to satisfying their project requirements
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS11,skill/competence,Resolve any conflicts within the team
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS12,skill/competence,Effectively use problem-solving methodology to handle issues
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS13,skill/competence,Analyse and convey to the supervisor and carry out remedial action
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS14,skill/competence,Identify and deal with or report violation of any safety norms which may lead to accidents. 20 | P age NOS.FF.01 First Edition
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS1,skill/competence,Determine and report to the supervisor whether to respond or not to the emergency call
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS2,skill/competence,Make correct decisions in a timely manner whilst considering safety implications
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS3,skill/competence,Use decision-making methodology to handle emergencies
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS4,skill/competence,Plan and organise emergency meetings and exercises with internal/external emergency stakeholders
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS5,skill/competence,Plan and organise maintenance schedules for fire equipment
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS6,skill/competence,Carry out material requirement plans
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS7,skill/competence,Plan and organise manpower requirements
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS8,skill/competence,Plan for process monitoring and control
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS9,skill/competence,Plan for equipment and media life cycle. 23 | P age NOS.FF.01 First Edition
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS10,skill/competence,Manage relationships with customers with intent to satisfying their project requirements
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS11,skill/competence,Resolve any conflicts within the team
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS12,skill/competence,Effectively use problem-solving methodology to handle issues
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS13,skill/competence,Analyse and convey to the supervisor and carry out remedial action
Transport,Fire Fighter,NOS.FF.01,3,professional_skills,PS14,skill/competence,Identify and deal with or report violation of any safety norms which may lead to accidents. 24 | P age NOS.FF.01 First Edition
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC1,skill/competence,"Determine specific information and documentation Information needed for the customs clearance processes of cargo, considering the nature of the cargo, consignments, and relevant customs regulations"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC2,skill/competence,"Interact with shippers, buyers, forwarding agents, and other relevant parties to request for and gather the necessary documents, such as invoices, bills of lading, packing lists, permits, and certificates"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC3,skill/competence,"Ensure all collected documents are complete, including the required and necessary sections, signatures, and supporting information"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC4,skill/competence,Gather all required documents within the specified timeframes to prevent delays in the customs clearance processes. Evaluate and
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC5,skill/competence,Check the collected documents accurately that they Information for reflect the details of the imported cargo and adhere to Data Capturing customs requirements
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC6,skill/competence,Organise the collected documents and maintain accurate records for reference and ease of retrieval
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC7,skill/competence,Confirm the collected documents align with the legal - and
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC8,skill/competence,Conduct thorough reviews of the assembled documents Other to identify discrepancies or missing information. Requirements
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC9,skill/competence,"Collaborate effectively with relevant stakeholders to address any issues or discrepancies, ensuring timely resolution of document-related concerns"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC10,skill/competence,"Provide feedback and updates to shippers, buyers, and other stakeholders regarding the status of document collection and other additional requirements. 3 | P age NOS.CA.01 First Edition"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC11,skill/competence,Safeguard confidentiality and security of collected documents and sensitive information in compliance with data protection regulations
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC1,skill/competence,"Classify goods accurately using the Harmonised Accurately System (HS) codes, considering their nature, characteristics, and intended use"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC2,skill/competence,Ensure the chosen HS codes are precise and reflect the true nature of the goods. Calculating Duties
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC3,skill/competence,"Calculate duties, taxes, and other fees using computerised customs management systems based on the declared values and the established HS codes, ensuring adherence to customs regulations"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC4,skill/competence,"Ensure transparent and precise duty and tax calculations, accounting for applicable duty rates and tax formulas. Demonstrating"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC5,skill/competence,Provide clear explanations to importers and exporters Proper regarding the derivation of duties and taxes. Documentation
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC6,skill/competence,Verify details of tariff classifications and duty calculations are accurately documented in the customs declarations. Examining
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC7,skill/competence,"Demonstrate knowledge of changes in customs Alignment regulations, trade agreements, and product specifications that may affect tariff classifications and duty calculations"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC8,skill/competence,Demonstrate awareness of the impact of
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC1,skill/competence,"Handle and organise all necessary customs clearance Formalities paperwork, ensuring all required documents are Essential for collected and prepared for submission. Customs"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC2,skill/competence,Prioritise the paperwork to ensure the most critical Clearances documents are processed efficiently
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC3,skill/competence,Maintain an organised and easily accessible system for storing and retrieving customs clearance documents. Ensuring
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC4,skill/competence,"Submit customs clearance documents within the Timely specified timeframes, preventing any unnecessary Management of delays. Customs"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC5,skill/competence,"Confirm all submitted documents are complete, Clearance accurate, and in compliance with the customs Documentation regulations. -"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC6,skill/competence,Implement systems for tracking and monitoring - submission deadlines to ensure timely compliance. Ensuring
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC7,skill/competence,"Review all import/export documents with meticulous Completeness of attention to detail, checking for accuracy and Import/Export/ completeness. Transit"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC8,skill/competence,Identify discrepancies or missing information in the Documents documents and take appropriate steps to rectify them
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC9,skill/competence,Ensure all import/export documents are in full compliance with customs regulations and contain accurate information. 9 | P age NOS.CA.01 First Edition Effectively
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC10,skill/competence,"Establish clear and effective lines of communication Discussing with with importers, exporters, shipping companies, Multiple government agencies, and customs officials. Stakeholders"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC11,skill/competence,Coordinate all parties involved in the customs clearance processes to ensure smooth and efficient operations
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC12,skill/competence,Resolve any and all issues or disputes that may arise during the customs clearance processes through effective communication and coordination
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC1,skill/competence,Perform comprehensive risk assessments on incoming Smuggling and outgoing cargo to identify potential indicators of Activities or smuggling activities or customs violations. Customs
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC2,skill/competence,"Evaluate the risk factors associated with cargo, Violations considering factors such as their origin, destination, and nature of goods"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC3,skill/competence,Implement risk assessment procedures that enable the identification of high-risk cargo for further scrutiny. Employ Various
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC4,skill/competence,"Utilise specialised tools, such as X-ray machines, Methods to scanners, sniffer dogs, and other inspection methods to Inspect Cargo and thoroughly examine cargo. Detect Concealed"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC5,skill/competence,Assess cargo inspection results to detect concealed or or Prohibited prohibited items effectively. Items
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC6,skill/competence,Ensure inspection methods are consistently applied and result in the accurate detection of concealed or prohibited items. Apply Knowledge
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC7,skill/competence,"Validate all imported and exported goods adhere to Comply with import/export restrictions, licensing requirements, Import/Export embargoes, and applicable trade agreements. Restrictions,"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC8,skill/competence,"Identify non-compliance issues and take necessary Licensing actions to rectify them in accordance with customs Requirements, regulations. Embargoes, and"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC9,skill/competence,Implement measures to guarantee that goods are Trade Agreements compliant with all relevant regulations and agreements. 12 | P age NOS.CA.01 First Edition Guarantee
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC10,skill/competence,"Uphold compliance with customs laws, regulations, and Assurance international trade agreements by regularly auditing and assessing compliance measures"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC11,skill/competence,Identify and address compliance issues and violations promptly and effectively
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC12,skill/competence,Monitor and ensure customs clearances and trade activities are consistently conducted in compliance with all relevant legal requirements. Employ
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC13,skill/competence,"Monitor and track updates and changes in customs Changes in regulations, trade agreements, and international trade Customs practices. Regulations and"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC14,skill/competence,Assess the impact of
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC15,skill/competence,Proactively adapt to new regulations and practices by implementing necessary adjustments and keeping stakeholders informed
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC1,skill/competence,"Record and catalogue all customs transactions accurately, ensuring records are complete and organised for easy retrieval"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC2,skill/competence,"Conduct audits and assess the completeness and accuracy of the transaction records, and addressing all discrepancies or missing information"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC3,skill/competence,"Demonstrate the ability to systematically maintain and update records of all customs transactions, including customs declarations, shipping documents, and correspondence. Managing"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC4,skill/competence,"Collect, organise, and store customs declarations, shipping documents, and correspondence in a manner that contributes to efficient customs operations"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC5,skill/competence,"Verify completeness and accuracy of documentation, addressing all issues promptly"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC6,skill/competence,"Demonstrate proficiency in managing and maintaining records of customs documents, ensuring compliance with legal requirements. Applying"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC7,skill/competence,"Monitor and track updates and changes in customs Awareness laws, regulations, and international trade practices"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC8,skill/competence,Assess the impact of
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC9,skill/competence,"Adapt to new regulations and industry practices, demonstrating commitment to staying informed and compliant. 15 | P age NOS.CA.01 First Edition Guaranteeing"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC10,skill/competence,"Uphold compliance with record keeping requirements, Assurance ensuring all records are maintained in accordance with customs regulations and legal standards"
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC11,skill/competence,Identify and address non-compliance issues or discrepancies in documentation
Transport,Customs Agent,NOS.CA.01,6,performance_criteria,PC12,skill/competence,Monitor and ensure all records are consistently maintained in full compliance with relevant legal requirements and industry standards
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK1,knowledge,Usage of computers for electronic documentation of information
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK2,knowledge,Usage of company software to manage and update documentation/reports
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK3,knowledge,"International Commercial Terms (INCO Terms) and terminologies used in import, export, and transit of cargo"
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK1,knowledge,Tariff classifications and duty calculations
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK2,knowledge,Customs regulations affecting tariff classifications and duty calculations
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK3,knowledge,Duty and tax calculations
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK4,knowledge,Sources for staying updated on customs laws and international trade practices
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK1,knowledge,Customs clearance procedures
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK2,knowledge,Customs documentation requirements and processes
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK3,knowledge,Identifying and resolving discrepancies in import/export/ transit documents
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK4,knowledge,Communication and coordination
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK5,knowledge,Resolving issues related to customs clearances and
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK1,knowledge,Proficiency in conducting risk assessments
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK2,knowledge,Knowledge of risk assessment tools and inspection methods
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK3,knowledge,Ensure trade compliance with applicable laws and agreements
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK4,knowledge,Familiarity with tools and methods used for inspections
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK5,knowledge,Knowledge of sources for keeping updated on customs laws and international trade practices
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK1,knowledge,Proficiency in record keeping
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK2,knowledge,Usage of company software to manage and update documentation/reports
Transport,Customs Agent,NOS.CA.01,6,technical_knowledge,TK3,knowledge,Knowledge of sources for staying updated on customs laws and international trade practices
Transport,Customs Agent,NOS.CA.01,6,organisational_knowledge,OK1,knowledge,"Customs regulations and procedures specific to the company/ Zambia, which includes knowledge of import/export organisation restrictions, tariffs, and customs forms. and its"
Transport,Customs Agent,NOS.CA.01,6,organisational_knowledge,OK2,knowledge,"Requirements for different types of imported, exported processes) or transit cargo, including invoices, bills of lading, packing lists, certificates of origin, and any other additional documentation stipulated by customs authorities"
Transport,Customs Agent,NOS.CA.01,6,organisational_knowledge,OK3,knowledge,"Types of cargo being imported/exported/transited, including its nature, value, and other specific requirements related to its handling and clearance"
Transport,Customs Agent,NOS.CA.01,6,organisational_knowledge,OK4,knowledge,"Organisational procedures for collecting, organising, and maintaining documents, including record keeping and data management. B. Technical The individual on the job must demonstrate knowledge and Knowledge understanding of: TK1. Usage of computers for electronic documentation of information. TK2. Usage of company software to manage and update documentation/reports. TK3. International Commercial Terms (INCO Terms) and terminologies used in import, export, and transit of cargo. C. Regulatory The individual on the job must demonstrate knowledge and Context understanding of: (knowledge of RK1. Road Traffic Act. rules and RK2. Customs and Excise Act. regulations) RK3. Public Roads Act. RK4. Data Protection Act. RK5. National Road Fund Act. RK6. Other relevant regulations and trade agreements. Skills (S) A. Core Skills/ Writing Skills Generic Skills The individual on the job must be able to: CS1. Understand and use legal and technical terminology correctly when preparing documents and reports related to customs regulations and trade agreements. CS2. Communicate effectively via email and other forms of correspondence. CS3. Complete various forms accurately. 4 | P age NOS.CA.01 First Edition Reading Skills The individual on the job must be able to: CS4. Read English CS5. Interpret documents provided for the required customs clearances. Oral Communication (Listening and Speaking skills) The individual on the job must be able to: CS6. Listen attentively and interpret communication/ instructions from the customer, supervisor, and other co-workers. CS7. Convey information clearly and concisely to all stakeholders. B. Professional Decision-Making Skills The individual on the job must be able to: PS1. Assess the urgency of the shipments and determine whether immediate action is necessary, considering potential delays in the customs clearance processes. Plan and Organise The individual on the job should be able to: PS2. Plan work and organise required resources in coordination with all relevant stakeholders. Customer Centricity The individual on the job should be able to: PS3. Contact the importers/exporters to request for missing or clarifying information, ensuring a customer-friendly and collaborative communication style. Problem Solving The individual on the job should be able to: PS4. Resolve any issues identified during the information collection processes, deciding on the appropriate courses of action to ensure smooth customs clearance. Analytical Thinking The individual on the job should be able to: PS5. Evaluate critically information received from various stakeholders, ensuring clarity and understanding while identifying potential discrepancies or areas requiring further clarification. Critical Thinking The individual on the job should be able to: PS6. Analyse the submitted information to identify gaps or discrepancies that may hinder the customs clearance processes. 5 | P age NOS.CA.01 First Edition UNIT 2 [This Unit covers the skills and knowledge required by a Customs Agent for Tariff classifications and duty calculations] Unit No. 02 Unit Title Classifying Tariffs and Calculating Applicable Duties Description This Unit describes the skills and knowledge required by a Customs Agent to accurately classify goods according to the Harmonised System (HS) codes, and calculating duties, taxes, and other fees based on the declared value and classification of the goods. Scope This Unit covers the following: • Classifying tariffs accurately. • Calculating duties and taxes. • Demonstrating transparency and proper documentation. • Examining regulatory alignment. Performance Criteria (PC) with respect to the Scope Element Performance Criteria (PC) Classifying To be competent, the individual must be able to: Tariffs PC1. Classify goods accurately using the Harmonised Accurately System (HS) codes, considering their nature, characteristics, and intended use. PC2. Ensure the chosen HS codes are precise and reflect the true nature of the goods. Calculating Duties To be competent, the individual must be able to: and Taxes PC3. Calculate duties, taxes, and other fees using computerised customs management systems based on the declared values and the established HS codes, ensuring adherence to customs regulations. PC4. Ensure transparent and precise duty and tax calculations, accounting for applicable duty rates and tax formulas. Demonstrating To be competent, the individual must be able to: Transparency and PC5. Provide clear explanations to importers and exporters Proper regarding the derivation of duties and taxes. Documentation PC6. Verify details of tariff classifications and duty calculations are accurately documented in the customs declarations. Examining To be competent, the individual must be able to: Regulatory PC7. Demonstrate knowledge of changes in customs Alignment regulations, trade agreements, and product specifications that may affect tariff classifications and duty calculations. PC8. Demonstrate awareness of the impact of regulatory changes on classifications and calculations. 6 | P age NOS.CA.01 First Edition Knowledge and Understanding (K) A. Organisational The individual on the job must demonstrate knowledge and Context understanding of: (knowledge of"
Transport,Customs Agent,NOS.CA.01,6,organisational_knowledge,OK1,knowledge,"Customs regulations, including tariff classification the company/ requirements. organisation"
Transport,Customs Agent,NOS.CA.01,6,organisational_knowledge,OK2,knowledge,HS codes and their role in tariff classifications. and its
Transport,Customs Agent,NOS.CA.01,6,organisational_knowledge,OK3,knowledge,Duty and tax calculation methods. processes)
Transport,Customs Agent,NOS.CA.01,6,organisational_knowledge,OK4,knowledge,Customs laws and regulations related to tariff classifications and duty calculations
Transport,Customs Agent,NOS.CA.01,6,organisational_knowledge,OK5,knowledge,Significance of precise and transparent duty and tax calculations. B. Technical
Transport,Customs Agent,NOS.CA.01,6,organisational_knowledge,OK1,knowledge,"Customs laws and regulations, including customs the company/ clearance requirements. organisation"
Transport,Customs Agent,NOS.CA.01,6,organisational_knowledge,OK2,knowledge,Customs documentation and import/export/transit and its forms. processes)
Transport,Customs Agent,NOS.CA.01,6,organisational_knowledge,OK3,knowledge,Importance of effective communication and coordination in customs operations. B. Technical
Transport,Customs Agent,NOS.CA.01,6,organisational_knowledge,OK1,knowledge,"Customs laws, regulations, and risk assessment the company/ techniques. organisation"
Transport,Customs Agent,NOS.CA.01,6,organisational_knowledge,OK2,knowledge,"Import/export restrictions, licensing requirements, and its embargoes, and trade agreements. processes)"
Transport,Customs Agent,NOS.CA.01,6,organisational_knowledge,OK3,knowledge,Importance of risk assessments and compliance in customs operations
Transport,Customs Agent,NOS.CA.01,6,organisational_knowledge,OK4,knowledge,Knowledge of the significance of staying informed about customs regulations and international trade practices. B. Technical
Transport,Customs Agent,NOS.CA.01,6,organisational_knowledge,OK1,knowledge,The importance of meticulous record keeping. the company/
Transport,Customs Agent,NOS.CA.01,6,organisational_knowledge,OK2,knowledge,Knowledge of the significance of staying updated on organisation customs laws and international trade practices. and its processes) B. Technical
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK1,knowledge,Road Traffic Act. rules and
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK2,knowledge,Customs and Excise Act. regulations)
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK3,knowledge,Public Roads Act
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK4,knowledge,Data Protection Act
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK5,knowledge,National Road Fund Act
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK6,knowledge,Other relevant regulations and trade agreements
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK1,knowledge,Road Traffic Act. rules and
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK2,knowledge,Customs and Excise Act. regulations)
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK3,knowledge,Public Roads Act
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK4,knowledge,Data Protection Act
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK5,knowledge,National Road Fund Act
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK6,knowledge,Other relevant regulations and trade agreements
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK1,knowledge,Road Traffic Act. rules and
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK2,knowledge,Customs and Excise Act. regulations)
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK3,knowledge,Public Roads Act
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK4,knowledge,Data Protection Act
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK5,knowledge,National Road Fund Act
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK6,knowledge,Other relevant regulations and trade agreements
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK1,knowledge,Road Traffic Act. rules and
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK2,knowledge,Customs and Excise Act. regulations)
Transport,Customs Agent,NOS.CA.01,6,regulatory_knowledge,RK3,knowledge,Public Roads Act
